transaction_id,cashier_id,timestamp,item_count,total_amount,void_count,no_sale_count,weight_variance,is_fraud
T000352,C019,2026-01-11 21:28:03.721946,36,412.65,0,0,6.98,0
T000353,C004,2026-01-11 21:28:29.721946,32,11.19,2,0,-3.9,0
T000354,C035,2026-01-11 21:28:33.721946,17,433.34,2,0,-3.74,0
T000355,C049,2026-01-11 21:28:56.721946,36,28.14,1,0,-2.37,0
T000356,C017,2026-01-11 21:29:01.721946,22,309.88,0,0,9.96,0
T000357,C044,2026-01-11 21:29:25.721946,32,169.9,1,0,5.71,0
T000358,C028,2026-01-11 21:30:09.721946,11,340.73,2,0,-4.0,0
T000359,C030,2026-01-11 21:30:28.721946,45,10.79,1,0,671.02,1
T000360,C029,2026-01-11 21:31:05.721946,6,280.34,1,0,-4.11,0
T000361,C046,2026-01-11 21:31:33.721946,22,428.34,1,0,1.3,0
T000362,C006,2026-01-11 21:32:50.721946,14,249.85,0,0,3.69,0
T000363,C035,2026-01-11 21:33:12.721946,28,46.75,0,0,-1.93,0
T000364,C041,2026-01-11 21:33:22.721946,39,23.5,1,0,2.01,0
T000365,C037,2026-01-11 21:33:25.721946,12,312.49,0,0,-8.26,0
T000366,C024,2026-01-11 21:33:59.721946,27,39.42,2,0,1.06,0
T000367,C029,2026-01-11 21:34:15.721946,1,40.29,0,0,7.38,0
T000368,C049,2026-01-11 21:34:22.721946,10,215.59,2,0,-8.04,0
T000369,C046,2026-01-11 21:36:16.721946,33,108.71,2,0,2.59,0
T000370,C031,2026-01-11 21:36:29.721946,16,106.08,0,0,-3.37,0
T000371,C035,2026-01-11 21:36:43.721946,39,243.08,0,0,-2.71,0
T000372,C033,2026-01-11 21:36:46.721946,6,144.0,1,0,-9.67,0
T000373,C021,2026-01-11 21:37:36.721946,25,113.54,0,0,6.4,0
T000374,C032,2026-01-11 21:38:22.721946,50,259.64,1,0,11.0,0
T000375,C023,2026-01-11 21:38:56.721946,20,148.99,2,0,-2.98,0
T000376,C033,2026-01-11 21:40:03.721946,36,44.71,0,0,2.58,0
T000377,C003,2026-01-11 21:41:40.721946,23,342.96,1,0,-9.81,0
T000378,C018,2026-01-11 21:42:25.721946,16,294.88,1,0,12.91,0
T000379,C025,2026-01-11 21:43:06.721946,1,110.0,1,0,-2.76,0
T000380,C042,2026-01-11 21:44:33.721946,30,293.21,1,0,-9.01,0
T000381,C031,2026-01-11 21:47:20.721946,591,7782.3,2,0,-0.69,0
T000382,C003,2026-01-11 21:47:42.721946,2,478.46,2,0,-10.28,0
T000383,C040,2026-01-11 21:47:49.721946,48,268.31,2,0,1.56,0
T000384,C046,2026-01-11 21:49:35.721946,21,53.52,2,0,-4.98,0
T000385,C024,2026-01-11 21:49:40.721946,9,231.8,2,0,4.44,0
T000386,C050,2026-01-11 21:52:42.721946,47,18.36,1,0,-0.72,0
T000387,C032,2026-01-11 21:53:01.721946,24,210.52,0,0,2.04,0
T000388,C047,2026-01-11 21:53:41.721946,48,455.16,1,0,-0.06,0
T000389,C022,2026-01-11 21:54:01.721946,41,236.38,0,0,-1.92,0
T000390,C023,2026-01-11 21:54:15.721946,39,277.49,2,0,-1.03,0
T000391,C002,2026-01-11 21:55:26.721946,42,83.23,0,0,-6.41,0
T000392,C027,2026-01-11 21:57:21.721946,7,12.75,0,0,9.1,0
T000393,C042,2026-01-11 21:58:38.721946,30,496.73,2,0,-5.43,0
T000394,C002,2026-01-11 21:59:07.721946,45,172.44,1,0,0.49,0
T000395,C026,2026-01-11 21:59:42.721946,2,143.28,0,0,-3.85,0
T000396,C017,2026-01-11 22:00:53.721946,12,287.78,2,0,3.96,0
T000397,C040,2026-01-11 22:01:08.721946,13,373.93,0,0,-3.84,0
T000398,C033,2026-01-11 22:01:52.721946,3,129.45,1,0,-4.69,0
T000399,C009,2026-01-11 22:02:30.721946,43,264.44,1,0,-2.04,0
T000400,C043,2026-01-11 22:03:18.721946,40,169.65,2,0,-5.68,0
T000401,C048,2026-01-11 22:04:17.721946,43,6.14,2,0,792.28,1
T000402,C039,2026-01-11 22:05:27.721946,18,84.85,1,0,0.94,0
T000403,C029,2026-01-11 22:05:38.721946,39,257.51,1,0,-1.8,0
T000404,C042,2026-01-11 22:07:34.721946,44,28.44,2,0,-2.33,0
T000405,C026,2026-01-11 22:07:59.721946,6,420.8,0,0,7.27,0
T000406,C035,2026-01-11 22:08:21.721946,42,315.69,2,0,8.73,0
T000407,C050,2026-01-11 22:08:21.721946,27,471.04,2,0,-6.71,0
T000408,C025,2026-01-11 22:08:34.721946,15,301.87,1,0,-3.5,0
T000409,C024,2026-01-11 22:09:25.721946,15,95.17,2,0,4.01,0
T000410,C013,2026-01-11 22:10:34.721946,19,244.61,1,0,-5.09,0
T000411,C007,2026-01-11 22:11:14.721946,38,334.02,0,0,-5.34,0
T000412,C036,2026-01-11 22:11:16.721946,47,190.24,1,0,-4.04,0
T000413,C045,2026-01-11 22:11:24.721946,20,278.56,1,0,2.95,0
T000414,C020,2026-01-11 22:11:47.721946,20,85.53,0,0,-4.4,0
T000415,C001,2026-01-11 22:13:04.721946,18,389.68,1,0,-0.22,0
T000416,C008,2026-01-11 22:13:17.721946,34,455.22,1,0,-2.85,0
T000417,C046,2026-01-11 22:13:31.721946,39,160.86,2,0,-0.73,0
T000418,C016,2026-01-11 22:13:40.721946,37,397.7,2,0,7.71,0
T000419,C014,2026-01-11 22:14:11.721946,35,50.51,2,0,2.51,0
T000420,C012,2026-01-11 22:14:31.721946,38,127.12,0,0,4.68,0
T000421,C023,2026-01-11 22:15:01.721946,38,233.63,2,0,-5.04,0
T000422,C015,2026-01-11 22:15:24.721946,1,196.27,2,0,-1.68,0
T000423,C028,2026-01-11 22:15:45.721946,12,311.71,2,0,3.56,0
T000424,C034,2026-01-11 22:17:17.721946,5,283.68,2,0,4.48,0
T000425,C002,2026-01-11 22:17:57.721946,27,48.2,1,0,-9.68,0
T000426,C032,2026-01-11 22:18:24.721946,39,70.19,2,0,9.75,0
T000427,C023,2026-01-11 22:19:28.721946,20,30.6,0,0,-0.28,0
T000428,C022,2026-01-11 22:20:57.721946,40,476.54,0,0,5.75,0
T000429,C025,2026-01-11 22:21:22.721946,19,324.45,2,0,-0.94,0
T000430,C022,2026-01-11 22:22:48.721946,38,428.51,1,0,-9.75,0
T000431,C022,2026-01-11 22:22:54.721946,15,272.93,0,0,-3.45,0
T000432,C049,2026-01-11 22:23:34.721946,6,100.95,2,0,-16.33,0
T000433,C042,2026-01-11 22:23:42.721946,9,315.17,0,0,-4.99,0
T000434,C006,2026-01-11 22:23:56.721946,36,255.14,1,0,-8.39,0
T000435,C015,2026-01-11 22:25:00.721946,48,207.06,0,0,-4.45,0
T000436,C043,2026-01-11 22:27:03.721946,23,189.04,2,0,2.02,0
T000437,C037,2026-01-11 22:27:44.721946,10,326.79,0,0,-9.66,0
T000438,C033,2026-01-11 22:28:11.721946,1,310.79,2,0,-0.34,0
T000439,C008,2026-01-11 22:28:31.721946,11,80.03,1,0,-9.54,0
T000440,C044,2026-01-11 22:30:04.721946,49,409.03,2,0,-3.49,0
T000441,C044,2026-01-11 22:31:02.721946,50,319.87,0,0,-1.21,0
T000442,C005,2026-01-11 22:31:39.721946,20,270.23,2,0,-0.57,0
T000443,C039,2026-01-11 22:32:18.721946,28,375.71,1,0,1.13,0
T000444,C004,2026-01-11 22:33:54.721946,22,81.06,2,0,-1.76,0
T000445,C006,2026-01-11 22:34:57.721946,20,460.26,2,0,-4.98,0
T000446,C045,2026-01-11 22:37:25.721946,47,138.94,0,0,-2.56,0
T000447,C032,2026-01-11 22:37:42.721946,38,135.06,1,0,2.2,0
T000448,C030,2026-01-11 22:39:23.721946,16,408.38,2,0,4.61,0
T000449,C047,2026-01-11 22:40:02.721946,2,170.33,0,0,0.69,0
T000450,C035,2026-01-11 22:40:25.721946,25,416.2,1,0,-2.59,0
T000451,C040,2026-01-11 22:42:37.721946,27,167.36,2,0,-7.22,0
T000452,C016,2026-01-11 22:44:08.721946,3,277.59,1,0,-10.03,0
T000453,C013,2026-01-11 22:48:27.721946,23,119.27,1,0,1.81,0
T000454,C050,2026-01-11 22:50:00.721946,32,367.1,2,0,-5.6,0
T000455,C042,2026-01-11 22:50:12.721946,17,87.64,0,0,-3.36,0
T000456,C030,2026-01-11 22:55:05.721946,40,450.22,0,0,-0.74,0
T000457,C019,2026-01-11 22:55:28.721946,20,188.97,0,0,-1.28,0
T000458,C017,2026-01-11 22:56:21.721946,30,238.43,2,0,3.29,0
T000459,C019,2026-01-11 22:56:32.721946,28,16.89,1,0,-4.57,0
T000460,C028,2026-01-11 22:57:13.721946,47,488.02,0,0,-6.02,0
T000461,C026,2026-01-11 22:57:21.721946,45,407.52,0,0,0.17,0
T000462,C037,2026-01-11 22:57:47.721946,23,226.27,1,0,6.12,0
T000463,C026,2026-01-11 22:57:57.721946,19,460.53,2,0,-3.09,0
T000464,C023,2026-01-11 22:59:30.721946,25,465.87,2,0,-8.11,0
T000465,C009,2026-01-11 23:00:21.721946,24,1.26,2,0,1196.59,1
T000466,C012,2026-01-11 23:00:38.721946,1,120.76,2,0,2.62,0
T000467,C001,2026-01-11 23:01:57.721946,28,246.12,0,0,1.78,0
T000468,C001,2026-01-11 23:02:29.721946,29,165.78,0,0,-3.81,0
T000469,C047,2026-01-11 23:04:24.721946,44,226.75,1,0,-9.51,0
T000470,C034,2026-01-11 23:04:54.721946,50,456.14,1,0,4.05,0
T000471,C032,2026-01-11 23:05:47.721946,50,144.51,1,0,0.24,0
T000472,C048,2026-01-11 23:05:48.721946,35,420.29,0,0,-0.56,0
T000473,C025,2026-01-11 23:06:32.721946,50,467.97,2,0,-3.06,0
T000474,C040,2026-01-11 23:07:47.721946,18,403.5,16,1,4.75,1
T000475,C045,2026-01-11 23:07:50.721946,11,265.99,2,0,-2.45,0
T000476,C001,2026-01-11 23:09:15.721946,37,284.17,2,0,2.34,0
T000477,C016,2026-01-11 23:09:51.721946,7,410.72,1,0,-0.16,0
T000478,C039,2026-01-11 23:11:03.721946,26,27.03,1,0,0.89,0
T000479,C005,2026-01-11 23:12:22.721946,23,369.29,2,0,-2.13,0
T000480,C022,2026-01-11 23:12:32.721946,18,266.79,0,0,-3.32,0
T000481,C029,2026-01-11 23:13:41.721946,29,201.58,0,0,-4.55,0
T000482,C003,2026-01-11 23:14:01.721946,39,384.63,1,0,0.05,0
T000483,C012,2026-01-11 23:14:15.721946,50,136.79,1,0,4.65,0
T000484,C026,2026-01-11 23:14:25.721946,34,448.29,2,0,0.19,0
T000485,C016,2026-01-11 23:16:25.721946,38,345.8,2,0,3.29,0
T000486,C037,2026-01-11 23:16:36.721946,8,307.03,2,0,1.93,0
T000487,C022,2026-01-11 23:17:45.721946,21,263.94,1,0,0.84,0
T000488,C029,2026-01-11 23:18:11.721946,21,110.32,2,0,-8.24,0
T000489,C014,2026-01-11 23:18:47.721946,49,310.39,2,0,1.42,0
T000490,C028,2026-01-11 23:19:18.721946,36,363.83,2,0,-3.28,0
T000491,C005,2026-01-11 23:19:41.721946,17,10.79,0,0,-3.03,0
T000492,C047,2026-01-11 23:20:01.721946,16,186.38,2,0,-2.53,0
T000493,C049,2026-01-11 23:20:13.721946,15,417.07,1,0,2.94,0
T000494,C030,2026-01-11 23:20:25.721946,15,317.94,2,0,-5.5,0
T000495,C046,2026-01-11 23:20:34.721946,722,5668.32,0,0,-9.22,0
T000496,C005,2026-01-11 23:20:39.721946,17,118.16,2,0,-7.43,0
T000497,C012,2026-01-11 23:22:56.721946,1,317.88,1,0,-8.22,0
T000498,C016,2026-01-11 23:24:00.721946,13,394.14,1,0,-7.54,0
T000499,C026,2026-01-11 23:24:57.721946,38,203.87,2,0,3.49,0
T000500,C026,2026-01-11 23:25:50.721946,10,95.14,1,0,-2.72,0
T000501,C048,2026-01-11 23:29:08.721946,33,43.25,0,0,-5.18,0
T000502,C021,2026-01-11 23:30:16.721946,26,255.32,1,0,4.5,0
T000503,C039,2026-01-11 23:32:16.721946,12,343.51,1,0,9.62,0
T000504,C036,2026-01-11 23:32:35.721946,19,85.51,2,0,2.06,0
T000505,C033,2026-01-11 23:34:41.721946,15,213.61,1,0,-5.47,0
T000506,C030,2026-01-11 23:34:45.721946,5,286.48,1,0,-0.35,0
T000507,C037,2026-01-11 23:35:37.721946,2,82.15,0,0,-8.18,0
T000508,C023,2026-01-11 23:35:38.721946,14,138.6,0,0,-1.91,0
T000509,C010,2026-01-11 23:36:11.721946,29,306.16,2,0,-2.62,0
T000510,C005,2026-01-11 23:36:22.721946,41,363.89,2,0,-3.3,0
T000511,C036,2026-01-11 23:36:28.721946,1,319.82,2,0,-2.12,0
T000512,C034,2026-01-11 23:42:04.721946,13,358.25,0,0,6.21,0
T000513,C031,2026-01-11 23:44:00.721946,49,292.84,0,0,-1.31,0
T000514,C010,2026-01-11 23:44:33.721946,32,418.74,0,0,1.1,0
T000515,C019,2026-01-11 23:44:56.721946,34,414.23,1,0,9.33,0
T000516,C032,2026-01-11 23:45:18.721946,14,399.14,1,0,7.52,0
T000517,C001,2026-01-11 23:46:26.721946,38,289.85,1,0,-0.05,0
T000518,C005,2026-01-11 23:47:28.721946,38,497.09,0,0,5.14,0
T000519,C045,2026-01-11 23:47:43.721946,50,24.36,1,0,3.02,0
T000520,C004,2026-01-11 23:49:10.721946,41,101.85,2,0,0.92,0
T000521,C016,2026-01-11 23:49:12.721946,15,3.9,0,0,1175.96,1
T000522,C024,2026-01-11 23:51:13.721946,39,414.01,1,0,-3.45,0
T000523,C016,2026-01-11 23:51:44.721946,6,410.28,2,0,0.37,0
T000524,C002,2026-01-11 23:52:02.721946,29,436.99,2,0,-0.58,0
T000525,C049,2026-01-11 23:52:06.721946,37,214.19,0,0,0.34,0
T000526,C028,2026-01-11 23:52:13.721946,19,466.26,1,0,-11.72,0
T000527,C032,2026-01-11 23:52:50.721946,1,15.67,0,0,981.75,1
T000528,C027,2026-01-11 23:53:41.721946,21,468.79,2,0,-0.24,0
T000529,C020,2026-01-11 23:53:42.721946,39,280.56,2,0,6.86,0
T000530,C024,2026-01-11 23:54:07.721946,18,86.12,2,0,5.51,0
T000531,C012,2026-01-11 23:55:20.721946,27,369.36,2,0,-3.5,0
T000532,C050,2026-01-11 23:56:38.721946,28,151.46,2,0,5.03,0
T000533,C035,2026-01-11 23:56:40.721946,8,114.13,1,0,11.29,0
T000534,C033,2026-01-11 23:58:48.721946,31,90.18,1,0,2.47,0
T000535,C033,2026-01-11 23:59:27.721946,12,19.56,2,0,6.7,0
T000536,C043,2026-01-11 23:59:33.721946,42,383.5,1,0,-1.52,0
T000537,C037,2026-01-12 00:01:22.721946,6,245.82,0,0,-11.53,0
T000538,C012,2026-01-12 00:01:54.721946,26,489.47,1,0,0.08,0
T000539,C003,2026-01-12 00:02:09.721946,16,222.44,0,0,5.28,0
T000540,C001,2026-01-12 00:03:10.721946,30,422.46,0,0,-3.93,0
T000541,C033,2026-01-12 00:03:10.721946,19,484.21,0,0,-1.75,0
T000542,C040,2026-01-12 00:03:27.721946,18,16.12,0,0,-4.0,0
T000543,C010,2026-01-12 00:03:54.721946,24,57.13,1,0,1.21,0
T000544,C043,2026-01-12 00:05:43.721946,45,177.19,0,0,6.36,0
T000545,C044,2026-01-12 00:06:28.721946,20,435.71,2,0,2.14,0
T000546,C029,2026-01-12 00:07:03.721946,7,419.79,1,0,0.95,0
T000547,C013,2026-01-12 00:07:21.721946,7,186.53,0,0,-0.1,0
T000548,C012,2026-01-12 00:08:05.721946,16,103.95,2,0,-2.92,0
T000549,C031,2026-01-12 00:08:22.721946,42,402.15,1,0,0.13,0
T000550,C046,2026-01-12 00:09:04.721946,47,300.47,1,0,-1.84,0
T000551,C002,2026-01-12 00:10:06.721946,14,20.64,2,0,3.12,0
T000552,C050,2026-01-12 00:10:25.721946,12,403.09,0,0,2.08,0
T000553,C035,2026-01-12 00:10:33.721946,29,478.7,2,0,-1.74,0
T000554,C023,2026-01-12 00:10:53.721946,15,25.83,0,0,1.45,0
T000555,C017,2026-01-12 00:11:12.721946,8,146.51,0,0,-1.96,0
T000556,C026,2026-01-12 00:11:14.721946,39,410.64,2,0,-5.71,0
T000557,C008,2026-01-12 00:11:17.721946,9,294.4,0,0,-0.7,0
T000558,C029,2026-01-12 00:13:47.721946,46,494.73,0,0,-0.38,0
T000559,C026,2026-01-12 00:14:50.721946,28,458.17,1,0,2.9,0
T000560,C010,2026-01-12 00:16:41.721946,27,93.24,0,0,9.48,0
T000561,C026,2026-01-12 00:17:10.721946,7,338.64,0,0,7.94,0
T000562,C034,2026-01-12 00:17:41.721946,44,328.38,2,0,-0.48,0
T000563,C041,2026-01-12 00:18:00.721946,14,59.87,1,0,-2.13,0
T000564,C007,2026-01-12 00:18:05.721946,11,49.31,0,0,6.48,0
T000565,C004,2026-01-12 00:18:09.721946,32,286.87,2,0,-1.75,0
T000566,C050,2026-01-12 00:20:36.721946,28,204.47,0,0,-5.01,0
T000567,C045,2026-01-12 00:20:56.721946,6,275.0,1,0,-6.08,0
T000568,C011,2026-01-12 00:21:29.721946,35,123.22,2,0,7.14,0
T000569,C029,2026-01-12 00:24:02.721946,6,280.55,1,0,-8.71,0
T000570,C036,2026-01-12 00:25:19.721946,24,194.78,0,0,1.42,0
T000571,C025,2026-01-12 00:25:46.721946,9,444.33,1,0,-0.53,0
T000572,C021,2026-01-12 00:26:00.721946,2,156.51,1,0,0.59,0
T000573,C036,2026-01-12 00:26:16.721946,38,436.06,2,0,7.0,0
T000574,C010,2026-01-12 00:26:37.721946,14,17.31,0,0,1313.0,1
T000575,C037,2026-01-12 00:29:02.721946,31,291.19,2,0,-0.37,0
T000576,C009,2026-01-12 00:29:20.721946,30,146.76,2,0,-11.4,0
T000577,C024,2026-01-12 00:30:33.721946,27,405.5,0,0,-2.24,0
T000578,C035,2026-01-12 00:30:36.721946,36,422.61,0,0,-0.67,0
T000579,C049,2026-01-12 00:30:42.721946,46,405.48,1,0,3.92,0
T000580,C035,2026-01-12 00:30:56.721946,31,321.72,0,0,-0.7,0
T000581,C048,2026-01-12 00:31:18.721946,42,155.87,1,0,-0.37,0
T000582,C036,2026-01-12 00:32:49.721946,6,320.06,0,0,-6.06,0
T000583,C018,2026-01-12 00:33:22.721946,833,9606.33,1,0,4.84,0
T000584,C049,2026-01-12 00:34:10.721946,45,325.95,1,0,-4.29,0
T000585,C039,2026-01-12 00:34:55.721946,18,478.41,1,0,2.37,0
T000586,C032,2026-01-12 00:35:23.721946,14,155.77,0,0,2.29,0
T000587,C024,2026-01-12 00:36:01.721946,20,423.77,1,0,-9.58,0
T000588,C023,2026-01-12 00:36:43.721946,11,360.64,2,0,-1.62,0
T000589,C032,2026-01-12 00:37:55.721946,37,410.51,2,0,6.89,0
T000590,C037,2026-01-12 00:39:28.721946,40,356.83,2,0,0.8,0
T000591,C012,2026-01-12 00:40:11.721946,4,242.78,1,0,-2.1,0
T000592,C049,2026-01-12 00:41:20.721946,44,344.85,0,0,0.46,0
T000593,C013,2026-01-12 00:41:50.721946,6,466.38,1,0,-5.85,0
T000594,C023,2026-01-12 00:43:05.721946,23,211.68,1,0,0.27,0
T000595,C025,2026-01-12 00:43:21.721946,8,476.11,0,0,-4.13,0
T000596,C035,2026-01-12 00:45:06.721946,30,29.45,1,0,5.99,0
T000597,C041,2026-01-12 00:45:10.721946,36,12.02,1,0,1.16,0
T000598,C030,2026-01-12 00:45:11.721946,42,249.43,2,0,-0.7,0
T000599,C017,2026-01-12 00:45:15.721946,11,425.01,2,0,4.05,0
T000600,C049,2026-01-12 00:46:36.721946,47,127.68,0,0,-6.98,0
T000601,C020,2026-01-12 00:46:40.721946,5,348.24,1,0,-0.06,0
T000602,C048,2026-01-12 00:47:24.721946,3,275.72,2,0,6.56,0
T000603,C025,2026-01-12 00:47:51.721946,15,148.94,2,0,1.38,0
T000604,C022,2026-01-12 00:50:32.721946,2,146.47,2,0,-0.1,0
T000605,C013,2026-01-12 00:50:46.721946,2,41.27,0,0,-0.19,0
T000606,C019,2026-01-12 00:52:26.721946,8,270.43,2,0,-7.98,0
T000607,C049,2026-01-12 00:52:46.721946,46,227.82,1,0,-7.03,0
T000608,C036,2026-01-12 00:52:51.721946,30,148.26,1,0,-4.15,0
T000609,C012,2026-01-12 00:53:02.721946,41,485.36,1,0,0.14,0
T000610,C041,2026-01-12 00:53:54.721946,5,410.15,2,0,-3.29,0
T000611,C019,2026-01-12 00:54:09.721946,30,264.85,0,0,-1.69,0
T000612,C012,2026-01-12 00:54:53.721946,44,263.24,1,0,9.71,0
T000613,C009,2026-01-12 00:55:04.721946,10,100.84,0,0,7.02,0
T000614,C007,2026-01-12 00:55:30.721946,33,326.32,2,0,-5.03,0
T000615,C028,2026-01-12 00:56:12.721946,24,477.05,0,0,5.38,0
T000616,C014,2026-01-12 00:57:29.721946,19,449.65,2,0,4.87,0
T000617,C031,2026-01-12 00:57:34.721946,30,46.96,0,0,5.62,0
T000618,C019,2026-01-12 00:58:16.721946,25,31.28,0,0,-0.05,0
T000619,C047,2026-01-12 00:59:46.721946,11,480.82,2,0,2.54,0
T000620,C016,2026-01-12 00:59:46.721946,49,103.95,0,0,-1.84,0
T000621,C005,2026-01-12 01:00:18.721946,35,277.45,1,0,-6.13,0
T000622,C035,2026-01-12 01:01:29.721946,1,41.98,0,0,9.18,0
T000623,C012,2026-01-12 01:01:39.721946,17,422.43,2,0,3.46,0
T000624,C025,2026-01-12 01:05:47.721946,31,63.34,0,0,5.13,0
T000625,C021,2026-01-12 01:06:49.721946,6,323.66,1,0,9.64,0
T000626,C036,2026-01-12 01:07:15.721946,13,33.03,0,0,1.29,0
T000627,C023,2026-01-12 01:07:48.721946,26,82.55,0,0,-5.8,0
T000628,C016,2026-01-12 01:07:52.721946,36,258.51,0,0,-3.77,0
T000629,C039,2026-01-12 01:07:56.721946,5,27.61,2,0,-1.22,0
T000630,C045,2026-01-12 01:08:11.721946,47,101.83,2,0,-2.93,0
T000631,C042,2026-01-12 01:09:02.721946,14,72.41,2,0,-3.26,0
T000632,C039,2026-01-12 01:16:05.721946,15,25.08,2,0,-1.77,0
T000633,C014,2026-01-12 01:17:34.721946,12,485.64,1,0,6.6,0
T000634,C031,2026-01-12 01:18:26.721946,50,227.83,0,0,-1.56,0
T000635,C005,2026-01-12 01:19:18.721946,46,430.17,1,0,2.86,0
T000636,C035,2026-01-12 01:19:30.721946,42,182.32,2,0,1.5,0
T000637,C023,2026-01-12 01:20:44.721946,8,26.08,1,0,-1.59,0
T000638,C029,2026-01-12 01:22:55.721946,31,349.35,2,0,-5.74,0
T000639,C043,2026-01-12 01:23:02.721946,26,24.18,0,0,0.1,0
T000640,C011,2026-01-12 01:24:37.721946,29,278.63,2,0,-0.41,0
T000641,C018,2026-01-12 01:25:13.721946,4,73.86,1,0,0.95,0
T000642,C047,2026-01-12 01:26:23.721946,50,337.05,2,0,2.88,0
T000643,C012,2026-01-12 01:26:40.721946,28,446.89,1,0,-8.24,0
T000644,C009,2026-01-12 01:27:16.721946,25,478.1,2,0,-0.76,0
T000645,C010,2026-01-12 01:28:13.721946,40,266.25,2,0,-5.44,0
T000646,C044,2026-01-12 01:29:47.721946,32,268.69,1,0,-1.44,0
T000647,C017,2026-01-12 01:30:29.721946,36,23.95,2,0,7.9,0
T000648,C038,2026-01-12 01:31:37.721946,11,386.09,2,0,8.02,0
T000649,C007,2026-01-12 01:31:37.721946,37,478.32,1,0,6.08,0
T000650,C046,2026-01-12 01:31:59.721946,10,221.93,1,0,-3.18,0
T000651,C013,2026-01-12 01:32:12.721946,38,397.88,2,0,-1.87,0
T000652,C040,2026-01-12 01:33:14.721946,36,399.74,1,0,6.33,0
T000653,C042,2026-01-12 01:33:18.721946,6,393.92,4,1,1.85,1
T000654,C009,2026-01-12 01:34:44.721946,27,380.55,1,0,-2.76,0
T000655,C050,2026-01-12 01:34:58.721946,17,111.47,2,0,7.13,0
T000656,C027,2026-01-12 01:35:33.721946,7,376.96,1,1,-0.1,0
T000657,C002,2026-01-12 01:37:34.721946,9,76.48,2,0,1.62,0
T000658,C005,2026-01-12 01:37:44.721946,35,357.69,0,0,-7.86,0
T000659,C029,2026-01-12 01:38:19.721946,9,6.75,2,0,1.61,0
T000660,C037,2026-01-12 01:38:34.721946,36,459.82,0,0,-4.49,0
T000661,C038,2026-01-12 01:39:59.721946,30,414.56,0,0,1.61,0
T000662,C019,2026-01-12 01:40:13.721946,31,343.07,0,0,0.65,0
T000663,C008,2026-01-12 01:40:15.721946,19,51.76,2,0,-2.28,0
T000664,C048,2026-01-12 01:40:16.721946,41,413.37,0,0,2.34,0
T000665,C045,2026-01-12 01:41:07.721946,23,438.21,0,0,2.71,0
T000666,C001,2026-01-12 01:41:28.721946,20,345.55,2,0,0.06,0
T000667,C022,2026-01-12 01:41:41.721946,6,488.06,1,0,-2.2,0
T000668,C017,2026-01-12 01:42:39.721946,43,50.98,1,0,-1.9,0
T000669,C007,2026-01-12 01:43:07.721946,24,355.78,2,0,4.0,0
T000670,C025,2026-01-12 01:43:42.721946,47,264.77,0,0,-2.0,0
T000671,C045,2026-01-12 01:44:06.721946,22,77.08,1,0,6.45,0
T000672,C004,2026-01-12 01:44:57.721946,6,330.91,2,0,-3.99,0
T000673,C036,2026-01-12 01:45:03.721946,24,400.77,0,0,9.42,0
T000674,C006,2026-01-12 01:45:12.721946,42,86.55,0,0,-5.45,0
T000675,C031,2026-01-12 01:45:26.721946,22,397.78,1,0,0.18,0
T000676,C019,2026-01-12 01:46:45.721946,18,51.02,1,0,-8.04,0
T000677,C044,2026-01-12 01:48:06.721946,16,297.74,0,0,1.17,0
T000678,C039,2026-01-12 01:49:07.721946,36,400.24,2,0,-3.94,0
T000679,C027,2026-01-12 01:50:35.721946,13,77.25,2,0,-6.76,0
T000680,C010,2026-01-12 01:51:28.721946,37,287.9,0,0,-0.96,0
T000681,C026,2026-01-12 01:51:36.721946,24,215.31,1,0,-9.14,0
T000682,C019,2026-01-12 01:52:20.721946,19,305.6,2,0,1.84,0
T000683,C039,2026-01-12 01:52:30.721946,50,214.99,2,0,-4.51,0
T000684,C003,2026-01-12 01:52:49.721946,20,129.2,1,0,-3.41,0
T000685,C045,2026-01-12 01:53:57.721946,27,130.64,1,0,1.5,0
T000686,C013,2026-01-12 01:54:33.721946,17,433.03,1,0,1.3,0
T000687,C050,2026-01-12 01:55:08.721946,16,82.44,2,0,6.83,0
T000688,C028,2026-01-12 01:55:26.721946,1,65.94,0,0,7.19,0
T000689,C020,2026-01-12 01:58:22.721946,21,53.05,2,0,3.69,0
T000690,C028,2026-01-12 01:59:30.721946,27,41.71,2,0,-0.99,0
T000691,C008,2026-01-12 02:00:25.721946,1,12.17,0,0,0.75,0
T000692,C041,2026-01-12 02:01:22.721946,30,84.4,0,0,1.82,0
T000693,C039,2026-01-12 02:03:10.721946,20,100.4,2,0,6.23,0
T000694,C001,2026-01-12 02:04:54.721946,24,138.51,0,0,-5.13,0
T000695,C003,2026-01-12 02:05:03.721946,46,66.4,0,0,-6.76,0
T000696,C013,2026-01-12 02:06:09.721946,2,51.61,2,0,-0.22,0
T000697,C028,2026-01-12 02:07:05.721946,15,273.03,1,0,-2.43,0
T000698,C049,2026-01-12 02:09:03.721946,29,360.75,1,0,-2.63,0
T000699,C025,2026-01-12 02:09:16.721946,35,316.94,1,0,5.26,0
T000700,C033,2026-01-12 02:10:28.721946,13,280.57,2,0,6.81,0
T000701,C038,2026-01-12 02:10:31.721946,19,223.08,2,0,4.06,0
T000702,C006,2026-01-12 02:11:00.721946,1,318.82,0,0,-3.96,0
T000703,C044,2026-01-12 02:12:31.721946,45,451.42,2,0,2.66,0
